steam_ID_814;vgsales_ID_3594;TRUE
steam_ID_820;vgsales_ID_3651;TRUE
steam_ID_2079;vgsales_ID_3652;TRUE
steam_ID_1329;vgsales_ID_3723;TRUE
steam_ID_1808;vgsales_ID_3921;TRUE
steam_ID_5300;vgsales_ID_3923;TRUE
steam_ID_3479;vgsales_ID_3949;TRUE
steam_ID_298;vgsales_ID_3962;TRUE
steam_ID_2479;vgsales_ID_3965;TRUE
steam_ID_291;vgsales_ID_3972;TRUE
steam_ID_10;vgsales_ID_4152;TRUE
steam_ID_6153;vgsales_ID_4191;TRUE
steam_ID_532;vgsales_ID_4299;TRUE
steam_ID_6530;vgsales_ID_4300;TRUE
steam_ID_928;vgsales_ID_4426;TRUE
steam_ID_303;vgsales_ID_4746;TRUE
steam_ID_210;vgsales_ID_4994;TRUE
steam_ID_554;vgsales_ID_5068;TRUE
steam_ID_87;vgsales_ID_5234;TRUE
steam_ID_1147;vgsales_ID_5391;TRUE
steam_ID_21;vgsales_ID_5463;TRUE
steam_ID_22;vgsales_ID_5464;TRUE
steam_ID_22;vgsales_ID_5465;TRUE
steam_ID_3601;vgsales_ID_5474;TRUE
steam_ID_394;vgsales_ID_5480;TRUE
steam_ID_767;vgsales_ID_5599;TRUE
steam_ID_374;vgsales_ID_5657;TRUE
steam_ID_2688;vgsales_ID_5724;TRUE
steam_ID_773;vgsales_ID_5737;TRUE
steam_ID_779;vgsales_ID_5778;TRUE
steam_ID_806;vgsales_ID_5798;TRUE
steam_ID_409;vgsales_ID_5975;TRUE
steam_ID_522;vgsales_ID_5976;TRUE
steam_ID_1231;vgsales_ID_5997;TRUE
steam_ID_982;vgsales_ID_6145;TRUE
steam_ID_980;vgsales_ID_6146;TRUE
steam_ID_3645;vgsales_ID_6266;TRUE
steam_ID_661;vgsales_ID_6290;TRUE
steam_ID_3442;vgsales_ID_6489;TRUE
steam_ID_471;vgsales_ID_6552;TRUE
steam_ID_896;vgsales_ID_6554;TRUE
steam_ID_1670;vgsales_ID_6586;TRUE
steam_ID_6215;vgsales_ID_6731;TRUE
steam_ID_520;vgsales_ID_7091;TRUE
steam_ID_687;vgsales_ID_7189;TRUE
steam_ID_2564;vgsales_ID_7225;TRUE
steam_ID_1175;vgsales_ID_7300;TRUE
steam_ID_1178;vgsales_ID_7305;TRUE
steam_ID_327;vgsales_ID_7367;TRUE
steam_ID_326;vgsales_ID_7424;TRUE
steam_ID_24;vgsales_ID_7867;TRUE
steam_ID_24;vgsales_ID_7868;TRUE
steam_ID_7014;vgsales_ID_7964;TRUE
steam_ID_1695;vgsales_ID_8022;TRUE
steam_ID_432;vgsales_ID_8088;TRUE
steam_ID_501;vgsales_ID_8091;TRUE
steam_ID_498;vgsales_ID_8094;TRUE
steam_ID_9216;vgsales_ID_8112;TRUE
steam_ID_740;vgsales_ID_8141;TRUE
steam_ID_1612;vgsales_ID_8339;TRUE
steam_ID_1334;vgsales_ID_8385;TRUE
steam_ID_763;vgsales_ID_8450;TRUE
steam_ID_769;vgsales_ID_8451;TRUE
steam_ID_478;vgsales_ID_8545;TRUE
steam_ID_5690;vgsales_ID_8608;TRUE
steam_ID_3569;vgsales_ID_8611;TRUE
steam_ID_5556;vgsales_ID_8612;TRUE
steam_ID_5478;vgsales_ID_8614;TRUE
steam_ID_443;vgsales_ID_8651;TRUE
steam_ID_130;vgsales_ID_8652;TRUE
steam_ID_1904;vgsales_ID_8729;TRUE
steam_ID_4824;vgsales_ID_8744;TRUE
steam_ID_240;vgsales_ID_8748;TRUE
steam_ID_1282;vgsales_ID_8749;TRUE
steam_ID_3266;vgsales_ID_8751;TRUE
steam_ID_932;vgsales_ID_8752;TRUE
steam_ID_1936;vgsales_ID_8882;TRUE
steam_ID_766;vgsales_ID_8899;TRUE
steam_ID_1032;vgsales_ID_8939;TRUE
steam_ID_781;vgsales_ID_8975;TRUE
steam_ID_4704;vgsales_ID_9017;TRUE
steam_ID_272;vgsales_ID_9041;TRUE
steam_ID_898;vgsales_ID_9137;TRUE
steam_ID_118;vgsales_ID_9191;TRUE
steam_ID_1758;vgsales_ID_9371;TRUE
steam_ID_657;vgsales_ID_9375;TRUE
steam_ID_658;vgsales_ID_9377;TRUE
steam_ID_8759;vgsales_ID_9405;TRUE
steam_ID_911;vgsales_ID_9518;TRUE
steam_ID_2685;vgsales_ID_9755;TRUE
steam_ID_3493;vgsales_ID_9797;TRUE
steam_ID_1335;vgsales_ID_9798;TRUE
steam_ID_760;vgsales_ID_10064;TRUE
steam_ID_1033;vgsales_ID_10066;TRUE
steam_ID_994;vgsales_ID_10193;TRUE
steam_ID_4947;vgsales_ID_10225;TRUE
steam_ID_1121;vgsales_ID_10345;TRUE
steam_ID_2639;vgsales_ID_10422;TRUE
steam_ID_999;vgsales_ID_10426;TRUE
steam_ID_1002;vgsales_ID_10453;TRUE
steam_ID_1026;vgsales_ID_10463;TRUE
steam_ID_2377;vgsales_ID_10464;TRUE
steam_ID_2431;vgsales_ID_10497;TRUE
steam_ID_1977;vgsales_ID_10551;TRUE
steam_ID_951;vgsales_ID_10682;TRUE
steam_ID_1639;vgsales_ID_10684;TRUE
steam_ID_4393;vgsales_ID_10796;TRUE
steam_ID_1262;vgsales_ID_10798;TRUE
steam_ID_205;vgsales_ID_11038;TRUE
steam_ID_208;vgsales_ID_11042;TRUE
steam_ID_785;vgsales_ID_11100;TRUE
steam_ID_5405;vgsales_ID_11118;TRUE
steam_ID_861;vgsales_ID_11187;TRUE
steam_ID_497;vgsales_ID_11226;TRUE
steam_ID_940;vgsales_ID_11228;TRUE
steam_ID_1873;vgsales_ID_11230;TRUE
steam_ID_628;vgsales_ID_11232;TRUE
steam_ID_393;vgsales_ID_11444;TRUE
steam_ID_1631;vgsales_ID_11610;TRUE
steam_ID_365;vgsales_ID_11620;TRUE
steam_ID_931;vgsales_ID_11625;TRUE
steam_ID_1201;vgsales_ID_11830;TRUE
steam_ID_4874;vgsales_ID_11831;TRUE
steam_ID_470;vgsales_ID_11918;TRUE
steam_ID_815;vgsales_ID_11929;TRUE
steam_ID_486;vgsales_ID_11947;TRUE
steam_ID_78;vgsales_ID_11964;TRUE
steam_ID_190;vgsales_ID_11965;TRUE
steam_ID_75;vgsales_ID_11982;TRUE
steam_ID_1181;vgsales_ID_11986;TRUE
steam_ID_3506;vgsales_ID_12163;TRUE
steam_ID_3255;vgsales_ID_12190;TRUE
steam_ID_768;vgsales_ID_12234;TRUE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
;;FALSE
